match_id,date,patch,tournament,blue_team,red_team,winner,blue_bans,red_bans,blue_picks,red_picks,blue_roster,red_roster,blue_win,data_source,red_win,pick_source
Hellenic Challengers Cup/2026 Season/Spring Playoffs_Semifinals_1_2,2026-05-09 10:57:00,26.09,HCC 2026 Spring Playoffs,Zerolag Esports,The ParadOx Academy,Zerolag Esports,"['Ivern', 'Aurora', 'Naafiri', 'Rakan', 'Braum']","['Rumble', 'Gnar', 'Gwen', 'Alistar', 'Rell']","['Aatrox', 'Pantheon', 'Ryze', ""Kai'Sa"", 'Thresh']","[""K'Sante"", 'Wukong', 'Akali', 'Xayah', 'Lulu']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK/2026 Season/Rounds 1-2_Week 6_8_2,2026-05-09 11:13:00,26.09,LCK 2026 Rounds 1-2,HANJIN BRION,Nongshim RedForce,HANJIN BRION,"['Varus', 'Azir', 'Karma', 'Viktor', 'Renekton']","['Orianna', 'Ezreal', 'Nocturne', 'Jayce', 'Vayne']","['Twisted Fate', 'Pantheon', 'Aurora', 'Miss Fortune', 'Nautilus']","['Gnar', 'Skarner', 'Taliyah', 'Ashe', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Nexus League/2026 Season/Spring Split_Week 5_2_1,2026-05-09 11:16:00,26.09,Nexus League 2026 Spring,Galions Sharks,Crystal Rose (French Team),Galions Sharks,"['Nocturne', 'Aurelion Sol']","['Seraphine', 'Orianna', 'Karma', 'Bard', 'Yunara']","['Rumble', 'Gwen', 'Sion', ""Kai'Sa"", 'Nautilus']","['Aatrox', 'Xin Zhao', 'Viktor', 'Jhin', 'Alistar']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LPL/2026 Season/Split 2_Week 6_8_1,2026-05-09 11:17:00,26.09,LPL 2026 Split 2,Team WE,Top Esports,Top Esports,"['Ashe', 'Varus', 'Ambessa', 'Sivir', 'Yorick']","['Orianna', 'Rumble', 'Sion', 'Xin Zhao', 'Naafiri']","['Jayce', 'Lee Sin', 'Ryze', 'Ezreal', 'Bard']","[""K'Sante"", 'Jarvan IV', 'Annie', 'Jhin', 'Karma']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 3_2_1,2026-05-09 11:19:00,26.09,Hitpoint 2nd Div Challengers 2026 Spring,Priority,EXILE esports Academy,EXILE esports Academy,"['Talon', 'Seraphine', 'Ambessa', 'Malphite', 'Yorick']","[""K'Sante"", 'Orianna', 'Aurora', 'Skarner', 'Dr. Mundo']","['Sion', 'Jarvan IV', 'Jayce', 'Ezreal', 'Bard']","[""Cho'Gath"", 'Xin Zhao', 'Viktor', 'Varus', 'Karma']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCP/2026 Season/Split 2_Week 6_2_1,2026-05-09 11:24:00,26.09,LCP 2026 Split 2,Team Secret Whales,MVK Esports,Team Secret Whales,"['Ashe', 'Nocturne', 'Nautilus', 'Annie', ""K'Sante""]","['Orianna', 'Jarvan IV', 'Ryze', 'Xin Zhao', 'Vi']","['Rumble', 'Pantheon', 'Aurora', 'Jhin', 'Bard']","['Ornn', 'Naafiri', 'Viktor', 'Ezreal', 'Karma']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 1_2_4,2026-05-09 11:32:00,26.09,LCK AS 2026 1st Championship Playoffs,DN SOOPers Academy,Gen.G Scholars,Gen.G Scholars,"['Azir', 'Neeko', 'Karma', 'Annie', 'Jayce']","['Varus', 'Orianna', 'Caitlyn', 'Olaf', 'Yorick']","['Ambessa', 'Pantheon', 'Akali', ""Kai'Sa"", 'Nautilus']","['Vayne', 'Skarner', 'Brand', 'Jhin', 'Leona']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hellenic Challengers Cup/2026 Season/Spring Playoffs_Semifinals_2_2,2026-05-09 11:33:00,26.09,HCC 2026 Spring Playoffs,EKSI EPTA,Paranormal Invaders,Paranormal Invaders,"['Jayce', 'Pyke', 'Nautilus', 'Gwen', 'Syndra']","['Naafiri', 'Orianna', 'Ashe', 'Aurora', 'Aurelion Sol']","['Ornn', 'Xin Zhao', 'Anivia', 'Ezreal', 'Karma']","['Aatrox', 'Dr. Mundo', 'Viktor', 'Yunara', 'Lulu']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hellenic Challengers Cup/2026 Season/Spring Playoffs_Semifinals_1_3,2026-05-09 11:42:00,26.09,HCC 2026 Spring Playoffs,Zerolag Esports,The ParadOx Academy,Zerolag Esports,"['Ivern', 'Aurora', 'Naafiri', 'Milio', 'Jax']","['Rumble', 'Gnar', 'Gwen', 'Leona', 'Rell']","['Yorick', 'Zac', 'Annie', 'Varus', 'Nami']","['Udyr', 'Neeko', 'Zed', 'Aphelios', 'Rakan']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 3_2_2,2026-05-09 12:11:00,26.09,Hitpoint 2nd Div Challengers 2026 Spring,EXILE esports Academy,Priority,Priority,"[""K'Sante"", 'Aurora', 'Akali', 'Wukong', 'Nocturne']","['Talon', 'Seraphine', 'Orianna', 'Sylas', 'Vi']","['Rumble', 'Dr. Mundo', 'Mel', 'Caitlyn', 'Neeko']","['Malphite', 'Skarner', 'Ahri', 'Jhin', 'Camille']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Nexus League/2026 Season/Spring Split_Week 5_3_1,2026-05-09 12:13:00,26.09,Nexus League 2026 Spring,Lausanne-Sport Esports,Caldya Esport,Caldya Esport,"['Nautilus', 'Sion', 'Anivia', 'Malphite', 'Syndra']","['Zoe', 'Orianna', 'Ezreal', 'Ahri', 'Jarvan IV']","['Gwen', ""Rek'Sai"", 'Jayce', 'Jhin', 'Karma']","['Yorick', 'Nocturne', 'Viktor', 'Caitlyn', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCP/2026 Season/Split 2_Week 6_2_2,2026-05-09 12:19:00,26.09,LCP 2026 Split 2,Team Secret Whales,MVK Esports,Team Secret Whales,"['Xin Zhao', 'Orianna', 'Ryze', 'Akali', 'Gangplank']","['Ashe', 'Nocturne', 'Jarvan IV', 'Annie', 'Taliyah']","['Malphite', 'Trundle', 'Ahri', 'Varus', 'Nautilus']","['Gnar', 'Vi', 'Cassiopeia', 'Lucian', 'Milio']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LPL/2026 Season/Split 2_Week 6_8_2,2026-05-09 12:22:00,26.09,LPL 2026 Split 2,Team WE,Top Esports,Top Esports,"['Ashe', 'Nocturne', 'Vi', 'Lulu', 'Nautilus']","['Orianna', 'Varus', 'Rumble', 'Twisted Fate', 'Renekton']","['Aatrox', 'Pantheon', 'LeBlanc', 'Lucian', 'Milio']","['Ambessa', 'Xin Zhao', 'Aurora', 'Corki', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hellenic Challengers Cup/2026 Season/Spring Playoffs_Semifinals_2_3,2026-05-09 12:37:00,26.09,HCC 2026 Spring Playoffs,Paranormal Invaders,EKSI EPTA,EKSI EPTA,"['Naafiri', 'Orianna', 'Aurora', 'Nautilus', 'Rell']","['Pyke', 'Jayce', 'Rumble', 'Syndra', 'Jax']","['Olaf', 'Lee Sin', 'LeBlanc', 'Ashe', 'Seraphine']","['Varus', 'Jarvan IV', 'Aurelion Sol', 'Lucian', 'Milio']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 3_2_3,2026-05-09 13:02:00,26.09,Hitpoint 2nd Div Challengers 2026 Spring,EXILE esports Academy,Priority,Priority,"[""K'Sante"", 'Aurora', 'Orianna', 'Pyke', 'Nautilus']","['Talon', 'Seraphine', 'Akali', 'Taliyah', 'Lillia']","['Gnar', 'Zyra', 'Yone', 'Yunara', 'Lulu']","['Ornn', 'Wukong', 'Azir', ""Kai'Sa"", 'Pantheon']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Nexus League/2026 Season/Spring Split_Week 5_4_1,2026-05-09 13:10:00,26.09,Nexus League 2026 Spring,Lille Esport,Zephyr Esport,Lille Esport,"['Zoe', 'Rumble', 'Ezreal', 'Gwen', 'Ahri']","['Akali', 'Orianna', 'Pantheon', 'Viktor', 'Sion']","[""K'Sante"", 'Xin Zhao', 'Ryze', 'Ashe', 'Seraphine']","['Gnar', 'Jarvan IV', 'Syndra', 'Corki', 'Nami']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Hellenic Challengers Cup/2026 Season/Spring Playoffs_Semifinals_2_4,2026-05-09 13:31:00,26.09,HCC 2026 Spring Playoffs,EKSI EPTA,Paranormal Invaders,EKSI EPTA,"['Pyke', 'Jayce', 'Akali', 'Rumble', 'Jax']","['Orianna', 'Aurora', 'Naafiri', 'Braum', 'Alistar']","['Gnar', 'Wukong', 'Syndra', 'Smolder', 'Tahm Kench']","['Vayne', 'Nocturne', 'Ahri', ""Kai'Sa"", 'Nautilus']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Season_Week 7_3_1,2026-05-09 14:14:00,26.09,LEC 2026 Spring,GIANTX,G2 Esports,G2 Esports,"['Jarvan IV', 'Karma', 'Ashe', 'Yunara', 'Annie']","['Orianna', 'Varus', 'Lucian', 'Nautilus', 'Bard']","['Rumble', 'Skarner', 'Yone', 'Ezreal', 'Nami']","['Ornn', 'Pantheon', 'Aurora', 'Sivir', 'Lulu']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LEC/2026 Season/Spring Season_Week 7_3_2,2026-05-09 15:15:00,26.09,LEC 2026 Spring,G2 Esports,GIANTX,G2 Esports,"['Nautilus', 'Milio', 'Varus', 'Vayne', 'Viktor']","['Orianna', 'Caitlyn', 'Ashe', 'Annie', 'Ryze']","['Gnar', 'Wukong', 'Galio', ""Kai'Sa"", 'Neeko']","['Renekton', 'Jarvan IV', 'LeBlanc', 'Xayah', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 1_1_1,2026-05-09 16:16:00,26.09,CBLOL 2026 Split 1 Playoffs,LOUD,Vivo Keyd Stars,LOUD,"['Bard', 'Jarvan IV', 'Naafiri', 'Jhin', 'Ezreal']","['Varus', 'Nocturne', 'Pantheon', 'Xin Zhao', 'Annie']","[""K'Sante"", 'Aatrox', 'Ryze', 'Caitlyn', 'Karma']","['Rumble', 'Zaahen', 'Orianna', 'Ashe', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Season_Week 7_4_1,2026-05-09 16:32:00,26.09,LEC 2026 Spring,Karmine Corp,Movistar KOI,Karmine Corp,"['Varus', 'Nautilus', 'Karma', 'Vi', 'Sion']","['Orianna', 'Xin Zhao', 'Jarvan IV', 'Akali', 'Rumble']","['Jayce', 'Pantheon', 'Taliyah', 'Ashe', 'Seraphine']","['Shyvana', 'Skarner', 'Azir', 'Caitlyn', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 1_1_2,2026-05-09 17:12:00,26.09,CBLOL 2026 Split 1 Playoffs,LOUD,Vivo Keyd Stars,LOUD,"['Naafiri', 'Vayne', 'Bard', 'Ezreal', 'Lucian']","['Varus', 'Nocturne', 'Pantheon', 'Lulu', 'Milio']","['Sion', 'Vi', 'Ahri', 'Kalista', 'Renata Glasc']","['Jayce', 'Jarvan IV', 'Galio', 'Xayah', 'Rakan']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LEC/2026 Season/Spring Season_Week 7_4_2,2026-05-09 17:37:00,26.09,LEC 2026 Spring,Karmine Corp,Movistar KOI,Movistar KOI,"['Varus', 'Nautilus', 'Jarvan IV', 'Lulu', 'Rakan']","['Xin Zhao', 'Milio', 'Karma', 'Poppy', 'Galio']","['Renekton', 'Wukong', 'Orianna', 'Corki', 'Nami']","['Rumble', 'Vi', 'Akali', ""Kai'Sa"", 'Neeko']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 1_1_3,2026-05-09 17:59:00,26.09,CBLOL 2026 Split 1 Playoffs,LOUD,Vivo Keyd Stars,Vivo Keyd Stars,"['Naafiri', 'Vayne', 'Nautilus', 'Annie', 'Aurora']","['Nocturne', 'Varus', 'Pantheon', 'Skarner', 'Twisted Fate']","['Gnar', 'Trundle', 'LeBlanc', 'Draven', 'Milio']","['Yorick', 'Poppy', 'Viktor', 'Lucian', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LEC/2026 Season/Spring Season_Week 7_4_3,2026-05-09 18:26:00,26.09,LEC 2026 Spring,Movistar KOI,Karmine Corp,Karmine Corp,"['Milio', 'Xin Zhao', 'Nautilus', 'Vayne', 'Naafiri']","['Anivia', 'Jarvan IV', 'Varus', 'Nocturne', 'Qiyana']","['Zeri', 'Trundle', 'Ryze', 'Ezreal', 'Karma']","['Gnar', ""Kha'Zix"", 'Annie', 'Sivir', 'Lulu']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Arabian League 2nd Division/2026 Season/Spring Split_Week 5_4_2,2026-05-09 18:43:00,26.09,Arabian League 2nd Division 2026 Spring,Pyramid IV Esports,Pegasus Esports,Pyramid IV Esports,"['Karma', 'Seraphine', 'Poppy', 'Lulu']","['Olaf', 'Vladimir', 'Gwen', 'Ahri', 'Neeko']","['Darius', 'Vayne', 'Orianna', 'Kalista', 'Jarvan IV']","['Sion', 'Zaahen', 'Ryze', 'Yunara', 'Braum']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Arabian League 2nd Division/2026 Season/Spring Split_Week 5_3_1,2026-05-09 18:47:00,26.09,Arabian League 2nd Division 2026 Spring,3BL Galaxy Academy,JSK Academy,JSK Academy,"['Akali', 'Anivia', 'Xin Zhao', 'Sion', 'Zoe']","['Orianna', 'Ryze', 'Ambessa', 'Shen', 'Mel']","['Renekton', 'Jarvan IV', 'Syndra', 'Smolder', 'Nami']","['Gragas', 'Pantheon', 'Ahri', 'Caitlyn', 'Karma']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
CBLOL/2026 Season/Split 1 Playoffs_Round 1_1_4,2026-05-09 18:57:00,26.09,CBLOL 2026 Split 1 Playoffs,Vivo Keyd Stars,LOUD,LOUD,"['Pantheon', 'Lulu', 'Varus', 'Twisted Fate', 'Akali']","['Nocturne', 'Annie', 'Renekton', 'Volibear', 'Vayne']","['Ambessa', 'Skarner', 'Syndra', 'Sivir', 'Neeko']","[""Rek'Sai"", 'Naafiri', 'Aurora', 'Jhin', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Arabian League 2nd Division/2026 Season/Spring Split_Week 5_3_2,2026-05-09 19:37:00,26.09,Arabian League 2nd Division 2026 Spring,JSK Academy,3BL Galaxy Academy,JSK Academy,"['Ambessa', 'Mel', 'Braum', 'Milio', 'Seraphine']","['Ryze', 'Aphelios', 'Nautilus', 'Alistar', 'Bard']","['Varus', 'Lillia', 'Irelia', ""Kog'Maw"", 'Lulu']","['Malphite', 'Wukong', 'Akali', 'Ashe', 'Rakan']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Arabian League 2nd Division/2026 Season/Spring Split_Week 5_4_3,2026-05-09 19:42:00,26.09,Arabian League 2nd Division 2026 Spring,Pyramid IV Esports,Pegasus Esports,Pyramid IV Esports,"['Karma', 'Ornn', 'Aatrox', 'Xin Zhao', 'Alistar']","['Gwen', 'Olaf', 'Vladimir', 'Neeko', 'Ambessa']","['Trundle', 'Vi', 'Viktor', ""Kai'Sa"", 'Rell']","[""K'Sante"", 'Naafiri', 'Syndra', 'Aphelios', 'Thresh']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCS/2026 Season/Spring Season_Week 6_1_1,2026-05-09 20:08:00,26.09,LCS 2026 Spring,Shopify Rebellion,Sentinels,Sentinels,"['Varus', 'Anivia', 'Jarvan IV', 'Pantheon', 'Vi']","['Orianna', 'Karma', 'Nocturne', 'Lee Sin', 'Naafiri']","['Rumble', 'Dr. Mundo', 'Ryze', 'Ezreal', 'Neeko']","[""K'Sante"", 'Skarner', 'Cassiopeia', 'Caitlyn', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCS/2026 Season/Spring Season_Week 6_1_2,2026-05-09 21:05:00,26.09,LCS 2026 Spring,Shopify Rebellion,Sentinels,Sentinels,"['Anivia', 'Jarvan IV', 'Xin Zhao', 'Sion', 'Annie']","['Orianna', 'Varus', 'Nocturne', 'Akali', 'Sylas']","['Jayce', 'Pantheon', 'Taliyah', 'Corki', 'Nami']","['Ornn', 'Naafiri', 'Viktor', 'Ashe', 'Seraphine']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCS/2026 Season/Spring Season_Week 6_2_1,2026-05-09 22:00:00,26.09,LCS 2026 Spring,Dignitas,Disguised,Disguised,"['Jarvan IV', 'Bard', 'Varus', 'Anivia', 'Cassiopeia']","['Orianna', 'Nocturne', 'Karma', 'Ezreal', 'Nautilus']","['Ornn', 'Vi', 'Taliyah', 'Ashe', 'Seraphine']","['Rumble', 'Xin Zhao', 'Ryze', 'Smolder', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCS/2026 Season/Spring Season_Week 6_2_2,2026-05-09 22:43:00,26.09,LCS 2026 Spring,Disguised,Dignitas,Disguised,"['Nocturne', 'Pantheon', 'Bard', 'Neeko', 'Sivir']","['Varus', 'Karma', 'Lucian', 'Gwen', 'Gnar']","['Sion', 'Jarvan IV', 'Akali', 'Yunara', 'Lulu']","['Shen', 'Poppy', 'Orianna', 'Ezreal', 'Nautilus']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_1_1,2026-05-10 05:12:00,26.09,LCK AS 2026 1st Championship Playoffs,T1 Esports Academy Rookies,Gen.G Scholars,T1 Esports Academy Rookies,"['Varus', 'Pantheon', 'Nocturne', 'Viktor', 'Aurora']","['Orianna', 'Karma', 'Ezreal', 'Seraphine', 'Nautilus']","['Rumble', 'Xin Zhao', 'Annie', 'Kalista', 'Renata Glasc']","['Sion', 'Jarvan IV', 'Ryze', 'Lucian', 'Milio']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_1_2,2026-05-10 06:07:00,26.09,LCK AS 2026 1st Championship Playoffs,Gen.G Scholars,T1 Esports Academy Rookies,Gen.G Scholars,"['Varus', 'Karma', 'Vi', 'Caitlyn', 'Pantheon']","['Nocturne', 'Orianna', 'Lulu', 'Nautilus', 'Galio']","['Jayce', 'Lee Sin', 'Twisted Fate', 'Ezreal', 'Neeko']","['Yorick', 'Skarner', 'Aurora', 'Jhin', 'Bard']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_1_3,2026-05-10 06:59:00,26.09,LCK AS 2026 1st Championship Playoffs,T1 Esports Academy Rookies,Gen.G Scholars,Gen.G Scholars,"['Pantheon', 'Lulu', 'Orianna', 'Vi', 'Wukong']","['Karma', 'Ashe', 'Varus', 'Ahri', 'Vayne']","['Renekton', 'Nocturne', 'Azir', 'Miss Fortune', 'Nautilus']","['Gnar', 'Trundle', 'Akali', 'Corki', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_1_4,2026-05-10 07:53:00,26.09,LCK AS 2026 1st Championship Playoffs,Gen.G Scholars,T1 Esports Academy Rookies,T1 Esports Academy Rookies,"['Karma', 'Vi', 'Ashe', 'Caitlyn', 'Thresh']","['Lulu', 'Orianna', 'Varus', 'Galio', 'Sylas']","['Vayne', 'Pantheon', 'Anivia', 'Yunara', 'Alistar']","[""K'Sante"", 'Viego', 'Ahri', 'Sivir', 'Poppy']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCK/2026 Season/Rounds 1-2_Week 6_9_1,2026-05-10 08:09:00,26.09,LCK 2026 Rounds 1-2,T1,Dplus Kia,T1,"['Nocturne', 'Bard', 'Varus', 'Azir', 'Anivia']","['Orianna', 'Karma', 'Jarvan IV', 'Ezreal', 'Miss Fortune']","['Yorick', 'Xin Zhao', 'Twisted Fate', 'Ashe', 'Lulu']","['Rumble', 'Trundle', 'Sylas', 'Caitlyn', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_1_5,2026-05-10 08:51:00,26.09,LCK AS 2026 1st Championship Playoffs,Gen.G Scholars,T1 Esports Academy Rookies,Gen.G Scholars,"['Karma', 'Ashe', 'Vi', 'Jax', 'Pyke']","['Orianna', 'Lulu', 'Varus', ""Kai'Sa"", 'Caitlyn']","['Ambessa', 'Naafiri', 'Brand', 'Xayah', 'Rakan']","['Zaahen', 'Maokai', 'Yone', 'Ziggs', 'Rell']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCK/2026 Season/Rounds 1-2_Week 6_9_2,2026-05-10 08:58:00,26.09,LCK 2026 Rounds 1-2,T1,Dplus Kia,T1,"['Nocturne', 'Bard', 'Varus', 'Gnar', 'Azir']","['Orianna', 'Karma', 'Lee Sin', 'Akali', 'Jayce']","['Ambessa', 'Vi', 'Anivia', 'Ezreal', 'Neeko']","['Sion', 'Jarvan IV', 'Viktor', 'Lucian', 'Milio']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LPL/2026 Season/Split 2_Week 6_9_1,2026-05-10 09:11:00,26.09,LPL 2026 Split 2,Ninjas in Pyjamas.CN,Weibo Gaming,Weibo Gaming,"['Vi', 'Annie', 'Sion', 'Naafiri', 'Rumble']","['Orianna', 'Nocturne', 'Jarvan IV', 'Cassiopeia', 'Aurora']","['Anivia', 'Qiyana', 'Ryze', 'Lucian', 'Milio']","['Varus', 'Trundle', 'Azir', 'Ezreal', 'Karma']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 3_3_1,2026-05-10 09:12:00,26.09,Hitpoint 2nd Div Challengers 2026 Spring,Ethereal Enigmas,Diversion Gaming,Ethereal Enigmas,"['Yunara', 'Karma', 'Ambessa', 'Taliyah', 'Sion']","['Aurora', 'Xin Zhao', 'Zaahen', 'Gnar', 'Jayce']","['Anivia', 'Jarvan IV', 'Ahri', 'Lucian', 'Nami']","['Renekton', 'Vi', 'Akali', 'Ezreal', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCP/2026 Season/Split 2_Week 6_3_1,2026-05-10 09:19:00,26.09,LCP 2026 Split 2,DetonatioN FocusMe,Deep Cross Gaming,Deep Cross Gaming,"['Varus', 'Ezreal', 'Nautilus', 'Vayne', 'Ryze']","['Orianna', 'Rumble', 'Nocturne', 'Cassiopeia', 'Anivia']","['Renekton', 'Jarvan IV', 'Mel', 'Lucian', 'Milio']","['Gnar', 'Lee Sin', 'Annie', 'Caitlyn', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LCK Academy Series/2026 Season/1st Championship Playoffs_Round 2_2_1,2026-05-10 09:48:00,26.09,LCK AS 2026 1st Championship Playoffs,Hanwha Life Esports Academy,Dplus Kia Youth,Dplus Kia Youth,"['Varus', 'Xin Zhao', 'Jarvan IV', 'Vayne', 'Gnar']","['Orianna', 'Rumble', 'Ezreal', 'Annie', 'Ryze']","[""K'Sante"", 'Nocturne', 'Ahri', 'Lucian', 'Milio']","[""Rek'Sai"", 'Vi', 'Aurora', 'Caitlyn', 'Bard']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 3_3_2,2026-05-10 09:56:00,26.09,Hitpoint 2nd Div Challengers 2026 Spring,Ethereal Enigmas,Diversion Gaming,Ethereal Enigmas,"['Yunara', 'Lulu', 'Ambessa', 'Milio', 'Bard']","['Aurora', 'Xin Zhao', 'Karma', 'Neeko', 'Braum']","['Aatrox', 'Ivern', 'Taliyah', 'Caitlyn', 'Leona']","['Darius', 'Wukong', 'Orianna', 'Jinx', 'Nautilus']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
LCP/2026 Season/Split 2_Week 6_3_2,2026-05-10 10:07:00,26.09,LCP 2026 Split 2,Deep Cross Gaming,DetonatioN FocusMe,Deep Cross Gaming,"['Ezreal', 'Nautilus', 'Varus', 'Ryze', 'Jayce']","['Orianna', 'Rumble', 'Nocturne', 'Anivia', 'Yorick']","['Vayne', 'Trundle', 'Aurora', 'Jhin', 'Karma']","['Ambessa', 'Xin Zhao', 'Zoe', 'Ashe', 'Seraphine']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Nexus League/2026 Season/Spring Split_Week 5_5_1,2026-05-10 10:08:00,26.09,Nexus League 2026 Spring,Crystal Rose (French Team),Caldya Esport,Caldya Esport,"['Karma', 'Ezreal', 'Yorick', 'Caitlyn', 'Lulu']","['Nocturne', 'Aatrox', 'Orianna', 'Jhin', 'Smolder']","['Gragas', 'Naafiri', 'Aurelion Sol', 'Varus', 'Neeko']","['Sion', 'Vi', 'Anivia', 'Corki', 'Nami']",[],[],0,leaguepedia_cargo_patch_range,1,scoreboard_players_corrected
LPL/2026 Season/Split 2_Week 6_9_2,2026-05-10 10:12:00,26.09,LPL 2026 Split 2,Weibo Gaming,Ninjas in Pyjamas.CN,Weibo Gaming,"['Jarvan IV', 'Rumble', 'Ambessa', 'Nami', 'Caitlyn']","['Orianna', 'Ashe', 'Nocturne', 'Gnar', 'Xin Zhao']","['Sion', 'Vi', 'Viktor', 'Jhin', 'Bard']","['Gwen', 'Naafiri', 'Annie', 'Yunara', 'Lulu']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
Hellenic Challengers Cup/2026 Season/Spring Playoffs_Finals_1_1,2026-05-10 10:20:00,26.09,HCC 2026 Spring Playoffs,Zerolag Esports,EKSI EPTA,Zerolag Esports,"['Aurelion Sol', 'Caitlyn', 'Anivia', 'Pantheon', 'Gwen']","['Rumble', 'Orianna', 'Ryze', 'Gnar', 'Annie']","['Sion', 'Jarvan IV', 'Xerath', 'Ezreal', 'Nami']","['Ornn', 'Xin Zhao', 'Viktor', 'Sivir', 'Karma']",[],[],1,leaguepedia_cargo_patch_range,0,scoreboard_players_corrected
