match_id,side_proxy,team,old_picks,scoreboard_picks,corrected,scoreboard_pick_count
LCK CL/2026 Season/Rounds 1-2_Week 6_2_2,blue,Kiwoom DRX Challengers,Ryze + Lucian + Milio + Twisted Fate + Dr. Mundo,Twisted Fate + Dr. Mundo + Ryze + Lucian + Milio,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_2_2,red,KT Rolster Challengers,Ashe + Seraphine + Gnar + Corki + Maokai,Gnar + Maokai + Corki + Ashe + Seraphine,False,5
LJL/2026 Season/Spring Series_Week 2_1_1,blue,Arneb,Ryze + Nautilus + Lee Sin + Ashe + Ornn,Ornn + Lee Sin + Ryze + Ashe + Nautilus,False,5
LJL/2026 Season/Spring Series_Week 2_1_1,red,Rising Gaming,Orianna + Nocturne + Renekton + Seraphine + Jhin,Renekton + Nocturne + Orianna + Jhin + Seraphine,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Play-In_1_2,blue,Kiwoom DRX,Aurora + Yunara + Lulu + Sion + Wukong,Sion + Wukong + Aurora + Yunara + Lulu,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Play-In_1_2,red,DN SOOPers,Ezreal + Neeko + Ahri + Lee Sin + Gwen,Gwen + Lee Sin + Ahri + Ezreal + Neeko,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Play-In_1_3,blue,Kiwoom DRX,Jarvan IV + Sivir + Nautilus + Jayce + Cassiopeia,Jayce + Jarvan IV + Cassiopeia + Sivir + Nautilus,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Play-In_1_3,red,DN SOOPers,Ziggs + Vi + Yone + Rell + K'Sante,K'Sante + Vi + Yone + Ziggs + Rell,False,5
LJL/2026 Season/Spring Series_Week 2_1_2,blue,Rising Gaming,Rumble + Pantheon + Ezreal + Bard + Viktor,Rumble + Pantheon + Viktor + Ezreal + Bard,False,5
LJL/2026 Season/Spring Series_Week 2_1_2,red,Arneb,Galio + Jarvan IV + Sivir + Rell + Ahri,Galio + Jarvan IV + Ahri + Sivir + Rell,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_3_1,blue,Hanwha Life Esports Challengers,Jarvan IV + Caitlyn + Bard + Sion + Viktor,Gwen + Xin Zhao + Orianna + Lucian + Milio,True,5
LCK CL/2026 Season/Rounds 1-2_Week 6_3_1,red,T1 Esports Academy,Orianna + Lucian + Milio + Xin Zhao + Gwen,Sion + Jarvan IV + Viktor + Caitlyn + Bard,True,5
LJL/2026 Season/Spring Series_Week 2_1_3,blue,Arneb,Annie + Wukong + Miss Fortune + Malphite + Braum,Malphite + Wukong + Annie + Miss Fortune + Braum,False,5
LJL/2026 Season/Spring Series_Week 2_1_3,red,Rising Gaming,Xin Zhao + Caitlyn + Zoe + Gnar + Milio,Gnar + Xin Zhao + Zoe + Caitlyn + Milio,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_3_2,blue,T1 Esports Academy,Rumble + Neeko + Wukong + Kai'Sa + Akali,Ambessa + Vi + Annie + Jhin + Alistar,True,5
LCK CL/2026 Season/Rounds 1-2_Week 6_3_2,red,Hanwha Life Esports Challengers,Ambessa + Vi + Annie + Jhin + Alistar,Rumble + Wukong + Akali + Kai'Sa + Neeko,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_1_1,blue,BNK FEARX,Jarvan IV + Ashe + Seraphine + Viktor + Renekton,Renekton + Jarvan IV + Viktor + Ashe + Seraphine,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_1_1,red,KT Rolster,Lucian + Milio + Pantheon + Mel + Vayne,Vayne + Pantheon + Mel + Lucian + Milio,False,5
LJL/2026 Season/Spring Series_Week 2_2_1,blue,RAYN Clocks,Viktor + Karma + Sivir + Wukong + Jax,Jax + Wukong + Viktor + Sivir + Karma,False,5
LJL/2026 Season/Spring Series_Week 2_2_1,red,Uwinks,Syndra + Ezreal + Nautilus + Lee Sin + Gragas,Gragas + Lee Sin + Syndra + Ezreal + Nautilus,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_1_2,blue,BNK FEARX,Ryze + Jayce + Nocturne + Alistar + Jhin,K'Sante + Naafiri + Annie + Ezreal + Neeko,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_1_2,red,KT Rolster,Annie + Neeko + Ezreal + K'Sante + Naafiri,Jayce + Nocturne + Ryze + Jhin + Alistar,True,5
LJL/2026 Season/Spring Series_Week 2_2_2,blue,Uwinks,Nocturne + Alistar + Hwei + Kai'Sa + Sion,Sion + Nocturne + Hwei + Kai'Sa + Alistar,False,5
LJL/2026 Season/Spring Series_Week 2_2_2,red,RAYN Clocks,Neeko + Aurora + Kindred + Miss Fortune + Gwen,Gwen + Kindred + Aurora + Miss Fortune + Neeko,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_2_1,blue,HANJIN BRION,Bard + Anivia + Trundle + Sivir + Sion,Gwen + Xin Zhao + Annie + Jhin + Elise,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_2_1,red,T1,Xin Zhao + Jhin + Elise + Annie + Gwen,Sion + Trundle + Anivia + Sivir + Bard,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_2_2,blue,T1,Nocturne + Mel + Pyke + Jayce + Ziggs,Irelia + Jarvan IV + Azir + Ashe + Camille,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_2_2,red,HANJIN BRION,Ashe + Jarvan IV + Azir + Camille + Irelia,Jayce + Nocturne + Ziggs + Mel + Pyke,True,5
LEC/2026 Season/Spring Season_Week 6_5_1,blue,Team Vitality,Rumble + Kai'Sa + Vi + Rell + Viktor,Rumble + Vi + Viktor + Kai'Sa + Rell,False,5
LEC/2026 Season/Spring Season_Week 6_5_1,red,Fnatic,Xin Zhao + Ezreal + Ornn + Ryze + Braum,Ornn + Xin Zhao + Ryze + Ezreal + Braum,False,5
LEC/2026 Season/Spring Season_Week 6_5_2,blue,Fnatic,Caitlyn + Skarner + Seraphine + K'Sante + Aurora,K'Sante + Skarner + Aurora + Caitlyn + Seraphine,False,5
LEC/2026 Season/Spring Season_Week 6_5_2,red,Team Vitality,Pantheon + Bard + Jhin + Syndra + Twisted Fate,Twisted Fate + Pantheon + Syndra + Jhin + Bard,False,5
LEC/2026 Season/Spring Season_Week 6_5_3,blue,Team Vitality,Milio + Lucian + Aatrox + Annie + Varus,Varus + Aatrox + Annie + Lucian + Milio,False,5
LEC/2026 Season/Spring Season_Week 6_5_3,red,Fnatic,Yunara + Lulu + Naafiri + Taliyah + Gnar,Gnar + Naafiri + Taliyah + Yunara + Lulu,False,5
LEC/2026 Season/Spring Season_Week 6_6_1,blue,Movistar KOI,Jarvan IV + Azir + Jayce + Kalista + Renata Glasc,Jayce + Jarvan IV + Azir + Kalista + Renata Glasc,False,5
LEC/2026 Season/Spring Season_Week 6_6_1,red,Shifters,Lucian + Pantheon + Milio + Taliyah + Irelia,Irelia + Pantheon + Taliyah + Lucian + Milio,False,5
LEC/2026 Season/Spring Season_Week 6_6_2,blue,Movistar KOI,Karma + Ezreal + Gnar + Dr. Mundo + Viktor,Shyvana + Xin Zhao + Sylas + Ashe + Seraphine,True,5
LEC/2026 Season/Spring Season_Week 6_6_2,red,Shifters,Ashe + Xin Zhao + Seraphine + Shyvana + Sylas,Gnar + Dr. Mundo + Viktor + Ezreal + Karma,True,5
LEC/2026 Season/Spring Season_Week 6_6_3,blue,Movistar KOI,Varus + Vi + Anivia + Kai'Sa + Rakan,Varus + Vi + Anivia + Kai'Sa + Rakan,False,5
LEC/2026 Season/Spring Season_Week 6_6_3,red,Shifters,Nocturne + Zeri + Bard + Ahri + Naafiri,Naafiri + Nocturne + Ahri + Zeri + Bard,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_1_1,blue,INTZ,Varus + Xin Zhao + Annie + Lucian + Milio,Yorick + Aatrox + Cassiopeia + Ezreal + Bard,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_1_1,red,Estral Esports,Aatrox + Bard + Ezreal + Cassiopeia + Yorick,Varus + Xin Zhao + Annie + Lucian + Milio,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_1_2,blue,Estral Esports,Jarvan IV + Yunara + Lulu + Mel + K'Sante,K'Sante + Jarvan IV + Mel + Yunara + Lulu,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_1_2,red,INTZ,Pantheon + Seraphine + Ashe + Aurora + Twisted Fate,Twisted Fate + Pantheon + Aurora + Ashe + Seraphine,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_1_3,blue,INTZ,Karma + Sivir + Wukong + Taliyah + Rek'Sai,Rek'Sai + Wukong + Taliyah + Sivir + Karma,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_1_3,red,Estral Esports,Ahri + Vi + Ambessa + Kalista + Renata Glasc,Ambessa + Vi + Ahri + Kalista + Renata Glasc,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_2_1,blue,Vivo Keyd Stars Academy,Annie + Ashe + Seraphine + Jayce + Skarner,Jayce + Skarner + Annie + Ashe + Seraphine,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_2_1,red,7REX,Corki + Nami + Aurora + Wukong + Sion,Sion + Wukong + Aurora + Corki + Nami,False,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_1,blue,Zeu5 Esports,Smolder + Xin Zhao + Ahri + Tahm Kench + Sion,Sion + Xin Zhao + Ahri + Smolder + Tahm Kench,False,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_1,red,Polar Squad Esports,Ezreal + Jarvan IV + Mel + Ambessa + Rell,Ambessa + Jarvan IV + Mel + Ezreal + Rell,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_2_2,blue,Vivo Keyd Stars Academy,Varus + Vi + Ahri + Neeko + Gnar,Gnar + Vi + Ahri + Varus + Neeko,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_2_2,red,7REX,Yunara + Jarvan IV + Lulu + Taliyah + Vayne,Vayne + Jarvan IV + Taliyah + Yunara + Lulu,False,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_2,blue,Zeu5 Esports,Seraphine + Rumble + Vi + Sivir + Aurora,Ornn + Nocturne + Akali + Ashe + Morgana,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_2,red,Polar Squad Esports,Nocturne + Ashe + Ornn + Morgana + Akali,Rumble + Vi + Aurora + Sivir + Seraphine,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_3,blue,Zeu5 Esports,Pantheon + Kalista + Taliyah + Gragas + Amumu,Gragas + Pantheon + Taliyah + Kalista + Amumu,False,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_3,red,Polar Squad Esports,Lucian + Nami + Lee Sin + Hwei + Olaf,Olaf + Lee Sin + Hwei + Lucian + Nami,False,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_4,blue,Polar Squad Esports,Trundle + Bard + Jhin + Galio + Yorick,Renekton + Naafiri + Annie + Yunara + Lulu,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_3_4,red,Zeu5 Esports,Lulu + Yunara + Annie + Naafiri + Renekton,Yorick + Trundle + Galio + Jhin + Bard,True,5
LCK CL/2026 Season/Rounds 1-2_Week 6_4_1,blue,Nongshim Esports Academy,Pantheon + Lucian + Milio + Ahri + Jayce,Sion + Xin Zhao + Aurora + Ashe + Seraphine,True,5
LCK CL/2026 Season/Rounds 1-2_Week 6_4_1,red,BNK FEARX Youth,Ashe + Seraphine + Xin Zhao + Aurora + Sion,Jayce + Pantheon + Ahri + Lucian + Milio,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_3_1,blue,DN SOOPers,Karma + Pantheon + Jhin + Ahri + Renekton,Renekton + Pantheon + Ahri + Jhin + Karma,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_3_1,red,Hanwha Life Esports,Jarvan IV + Caitlyn + Bard + Aurora + Vayne,Vayne + Jarvan IV + Aurora + Caitlyn + Bard,False,5
LJL/2026 Season/Spring Series_Week 2_3_1,blue,L Guide Gaming,Rumble + Ezreal + Bard + Annie + Lee Sin,Rumble + Lee Sin + Annie + Ezreal + Bard,False,5
LJL/2026 Season/Spring Series_Week 2_3_1,red,DetonatioN FocusMe Academy,Jarvan IV + Karma + Kai'Sa + Aurora + Hwei,Aurora + Jarvan IV + Hwei + Kai'Sa + Karma,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_3_2,blue,Hanwha Life Esports,Jayce + Vi + Ziggs + Rell + Twisted Fate,Jayce + Vi + Twisted Fate + Ziggs + Rell,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_3_2,red,DN SOOPers,Ryze + Lee Sin + Yorick + Miss Fortune + Leona,Yorick + Lee Sin + Ryze + Miss Fortune + Leona,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_4_2,blue,BNK FEARX Youth,Nocturne + Ezreal + Neeko + Zaahen + Ryze,Zaahen + Nocturne + Ryze + Ezreal + Neeko,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_4_2,red,Nongshim Esports Academy,Yunara + Lulu + Vi + Renekton + Taliyah,Renekton + Vi + Taliyah + Yunara + Lulu,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_2_1,blue,GAM Esports,Ryze + Nocturne + Jayce + Corki + Neeko,Jayce + Nocturne + Ryze + Corki + Neeko,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_2_1,red,Deep Cross Gaming,Jarvan IV + Bard + Sion + Azir + Jhin,Sion + Jarvan IV + Azir + Jhin + Bard,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_1_1,blue,DetonatioN FocusMe,Ryze + Nocturne + Ambessa + Bard + Caitlyn,Ambessa + Nocturne + Ryze + Caitlyn + Bard,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_1_1,red,Team Secret (Vietnamese Team),Rumble + Anivia + Ezreal + Xin Zhao + Pyke,Rumble + Xin Zhao + Anivia + Ezreal + Pyke,False,5
LJL/2026 Season/Spring Series_Week 2_3_2,blue,L Guide Gaming,Ryze + Lucian + Milio + Jax + Kha'Zix,Jax + Kha'Zix + Ryze + Lucian + Milio,False,5
LJL/2026 Season/Spring Series_Week 2_3_2,red,DetonatioN FocusMe Academy,Azir + Xin Zhao + Neeko + Aphelios + Gwen,Gwen + Xin Zhao + Azir + Aphelios + Neeko,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_4_3,blue,Nongshim Esports Academy,Gnar + Lee Sin + Jhin + Twisted Fate + Camille,Gnar + Lee Sin + Twisted Fate + Jhin + Camille,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_4_3,red,BNK FEARX Youth,Vayne + Bard + Skarner + Miss Fortune + Syndra,Vayne + Skarner + Syndra + Miss Fortune + Bard,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_4_1,blue,Dplus Kia,Jarvan IV + Bard + Caitlyn + Twisted Fate + Jayce,Jayce + Jarvan IV + Twisted Fate + Caitlyn + Bard,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_4_1,red,Nongshim RedForce,Ezreal + Neeko + Ryze + Pantheon + Sion,Sion + Pantheon + Ryze + Ezreal + Neeko,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_1_2,blue,Team Secret (Vietnamese Team),Lucian + Nami + Aurora + Lee Sin + Renekton,Sion + Jarvan IV + Akali + Aphelios + Milio,True,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_1_2,red,DetonatioN FocusMe,Milio + Jarvan IV + Aphelios + Akali + Sion,Renekton + Lee Sin + Aurora + Lucian + Nami,True,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_2_2,blue,GAM Esports,Karma + Naafiri + Ezreal + Yorick + Galio,Yorick + Naafiri + Galio + Ezreal + Karma,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_2_2,red,Deep Cross Gaming,Varus + Vi + Ahri + Rell + Jax,Jax + Vi + Ahri + Varus + Rell,False,5
LJL/2026 Season/Spring Series_Week 2_4_1,blue,FENNEL,Karma + Ezreal + Pantheon + Hwei + K'Sante,K'Sante + Pantheon + Hwei + Ezreal + Karma,False,5
LJL/2026 Season/Spring Series_Week 2_4_1,red,New Meta,Vi + Cassiopeia + Nautilus + Sivir + Kayle,Kayle + Vi + Cassiopeia + Sivir + Nautilus,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_5_1,blue,HANJIN BRION Challengers,Nocturne + Yunara + Lulu + Ambessa + Aurora,Ambessa + Nocturne + Aurora + Yunara + Lulu,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_5_1,red,Gen.G Global Academy,Azir + Pantheon + K'Sante + Lucian + Nami,K'Sante + Pantheon + Azir + Lucian + Nami,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_2_3,blue,Deep Cross Gaming,Orianna + Poppy + Vayne + Kalista + Renata Glasc,Vayne + Poppy + Orianna + Kalista + Renata Glasc,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_2_3,red,GAM Esports,Akali + Wukong + Malphite + Lucian + Nami,Malphite + Wukong + Akali + Lucian + Nami,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_4_2,blue,Dplus Kia,Annie + Miss Fortune + Nautilus + Wukong + Gnar,Tristana + Xin Zhao + Cassiopeia + Lucian + Milio,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 1_4_2,red,Nongshim RedForce,Lucian + Milio + Xin Zhao + Cassiopeia + Tristana,Gnar + Wukong + Annie + Miss Fortune + Nautilus,True,5
LJL/2026 Season/Spring Series_Week 2_4_2,blue,New Meta,Lucian + Irelia + Milio + Annie + Xin Zhao,Irelia + Xin Zhao + Annie + Lucian + Milio,False,5
LJL/2026 Season/Spring Series_Week 2_4_2,red,FENNEL,Yunara + Ryze + Lulu + Wukong + Renekton,Renekton + Wukong + Ryze + Yunara + Lulu,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_5_2,blue,HANJIN BRION Challengers,Jarvan IV + Bard + Caitlyn + Mel + Gnar,Gnar + Jarvan IV + Mel + Caitlyn + Bard,False,5
LCK CL/2026 Season/Rounds 1-2_Week 6_5_2,red,Gen.G Global Academy,Ashe + Seraphine + Taliyah + Xin Zhao + Twisted Fate,Twisted Fate + Xin Zhao + Taliyah + Ashe + Seraphine,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_1_1,blue,GOAL,Rumble + Jhin + Wukong + Leona + Akali,Rumble + Wukong + Akali + Jhin + Leona,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_1_1,red,Team Insidious,Nocturne + Ezreal + Karma + Ornn + LeBlanc,Ornn + Nocturne + LeBlanc + Ezreal + Karma,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_1_1,blue,eSuba,Orianna + Nocturne + Bard + Kai'Sa + K'Sante,K'Sante + Nocturne + Orianna + Kai'Sa + Bard,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_1_1,red,Onion Team,Yunara + Xerath + Leona + Wukong + Gnar,Gnar + Wukong + Xerath + Yunara + Leona,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_1_2,blue,Team Insidious,Xin Zhao + Ashe + Seraphine + Sion + Syndra,Sion + Xin Zhao + Syndra + Ashe + Seraphine,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_1_2,red,GOAL,Corki + Dr. Mundo + Rell + Jayce + Gwen,Jayce + Dr. Mundo + Gwen + Corki + Rell,False,5
TCL/2026 Season/Spring Split_Week 5_1_1,blue,Dark Passage,Karma + Jhin + Wukong + Syndra + Sion,Sion + Wukong + Syndra + Jhin + Karma,False,5
TCL/2026 Season/Spring Split_Week 5_1_1,red,Bushido Wildcats,Pantheon + Corki + Nami + Aurora + Ornn,Ornn + Pantheon + Aurora + Corki + Nami,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_1_2,blue,eSuba,Karma + Jhin + Syndra + Talon + Sion,Sion + Talon + Syndra + Jhin + Karma,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_1_2,red,Onion Team,Ezreal + Varus + Dr. Mundo + Rakan + Ornn,Ornn + Dr. Mundo + Varus + Ezreal + Rakan,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_1_1,blue,Eintracht Spandau,Ezreal + Pantheon + Karma + Vayne + Ahri,Vayne + Pantheon + Ahri + Ezreal + Karma,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_1_1,red,E WIE EINFACH E-SPORTS,Jarvan IV + Ziggs + Leona + Gnar + Aurora,Gnar + Jarvan IV + Aurora + Ziggs + Leona,False,5
Rift Legends/2026 Season/Spring Split_Week 5_1_1,blue,DOCISK,Pantheon + Smolder + Sion + Sylas + Taric,Sion + Pantheon + Sylas + Smolder + Taric,False,5
Rift Legends/2026 Season/Spring Split_Week 5_1_1,red,Anonymo Esports,Ezreal + Neeko + Yasuo + Gnar + Brand,Gnar + Brand + Yasuo + Ezreal + Neeko,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_2_1,blue,The ParadOx,Xin Zhao + Pantheon + Kai'Sa + Alistar + Ornn,Ornn + Pantheon + Xin Zhao + Kai'Sa + Alistar,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_2_1,red,ALMO Players,Nocturne + Aurora + Lucian + Rell + Ambessa,Ambessa + Nocturne + Aurora + Lucian + Rell,False,5
TCL/2026 Season/Spring Split_Week 5_1_2,blue,Bushido Wildcats,Lulu + Yunara + Aatrox + Anivia + Gnar,Gnar + Aatrox + Anivia + Yunara + Lulu,False,5
TCL/2026 Season/Spring Split_Week 5_1_2,red,Dark Passage,Bard + Jarvan IV + Aphelios + Ryze + Quinn,Quinn + Jarvan IV + Ryze + Aphelios + Bard,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_2_1,blue,Bohemian Guardians,Rumble + Nautilus + Kalista + Viktor + Nocturne,Rumble + Nocturne + Viktor + Kalista + Nautilus,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_2_1,red,EXILE esports,Ezreal + Karma + Pantheon + Anivia + Diana,Anivia + Pantheon + Diana + Ezreal + Karma,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_1_2,blue,Eintracht Spandau,Bard + Nocturne + Jhin + Rumble + Malzahar,Rumble + Nocturne + Malzahar + Jhin + Bard,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_1_2,red,E WIE EINFACH E-SPORTS,Caitlyn + Neeko + Dr. Mundo + LeBlanc + Yorick,Yorick + Dr. Mundo + LeBlanc + Caitlyn + Neeko,False,5
Arabian League/2026 Season/Spring Split_Last Stand_3_1,blue,GnG Amazigh,K'Sante + Jhin + Nautilus + Sylas + Rengar,K'Sante + Rengar + Sylas + Jhin + Nautilus,False,5
Arabian League/2026 Season/Spring Split_Last Stand_3_1,red,JSK Esports,Ashe + Seraphine + Dr. Mundo + Ryze + Aatrox,Aatrox + Dr. Mundo + Ryze + Ashe + Seraphine,False,5
Rift Legends/2026 Season/Spring Split_Week 5_1_2,blue,Anonymo Esports,Karma + Xin Zhao + Ryze + Ashe + Rek'Sai,Rek'Sai + Xin Zhao + Ryze + Ashe + Karma,False,5
Rift Legends/2026 Season/Spring Split_Week 5_1_2,red,DOCISK,Lucian + Naafiri + Ahri + Yuumi + Jayce,Naafiri + Jayce + Ahri + Lucian + Yuumi,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_2_2,blue,ALMO Players,Orianna + Bard + Caitlyn + Skarner + Gwen,Gwen + Skarner + Orianna + Caitlyn + Bard,False,5
Hellenic Legends League/2026 Season/Spring Split_Week 6_2_2,red,The ParadOx,Jarvan IV + Yunara + Leona + Zed + Kennen,Kennen + Jarvan IV + Zed + Yunara + Leona,False,5
TCL/2026 Season/Spring Split_Week 5_2_1,blue,Misa Esports,Orianna + Corki + Nami + Naafiri + Sion,Sion + Naafiri + Orianna + Corki + Nami,False,5
TCL/2026 Season/Spring Split_Week 5_2_1,red,PCIFIC Esports,Jarvan IV + Ezreal + Ryze + Neeko + Volibear,Volibear + Jarvan IV + Ryze + Ezreal + Neeko,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_2_2,blue,EXILE esports,Singed + Lee Sin + Orianna + Yunara + Lulu,Singed + Lee Sin + Orianna + Yunara + Lulu,False,5
Hitpoint Masters/2026 Season/Spring Split_Week 3_2_2,red,Bohemian Guardians,Gnar + Zaahen + Azir + Jinx + Milio,Gnar + Zaahen + Azir + Jinx + Milio,False,5
Road Of Legends/2026 Season/Spring Split_Week 6_1_1,blue,ZennIT,Xin Zhao + Yunara + Lulu + Sion + Azir,Sion + Xin Zhao + Azir + Yunara + Lulu,False,5
Road Of Legends/2026 Season/Spring Split_Week 6_1_1,red,Dynasty,Pantheon + Orianna + Jhin + Bard + Ornn,Ornn + Pantheon + Orianna + Jhin + Bard,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_2_1,blue,Berlin International Gaming,Pantheon + Corki + Nami + K'Sante + Cassiopeia,K'Sante + Pantheon + Cassiopeia + Corki + Nami,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_2_1,red,Unicorns of Love Sexy Edition,Yunara + Jarvan IV + Lulu + Annie + Jayce,Jayce + Jarvan IV + Annie + Yunara + Lulu,False,5
Arabian League/2026 Season/Spring Split_Last Stand_3_2,blue,JSK Esports,Karma + Skarner + Akali + Smolder + Gnar,Gnar + Skarner + Akali + Smolder + Karma,False,5
Arabian League/2026 Season/Spring Split_Last Stand_3_2,red,GnG Amazigh,Xin Zhao + Orianna + Yunara + Rakan + Ambessa,Ambessa + Xin Zhao + Orianna + Yunara + Rakan,False,5
TCL/2026 Season/Spring Split_Week 5_2_2,blue,Misa Esports,Xin Zhao + Caitlyn + Bard + Gragas + Twisted Fate,Gragas + Xin Zhao + Twisted Fate + Caitlyn + Bard,False,5
TCL/2026 Season/Spring Split_Week 5_2_2,red,PCIFIC Esports,Lucian + Milio + Aatrox + Akali + Gnar,Gnar + Aatrox + Akali + Lucian + Milio,False,5
Rift Legends/2026 Season/Spring Split_Week 5_2_1,blue,Forsaken (Polish Team),Ashe + Rumble + Lee Sin + Syndra + Camille,Rumble + Lee Sin + Syndra + Ashe + Camille,False,5
Rift Legends/2026 Season/Spring Split_Week 5_2_1,red,LODIS (Polish Team),Seraphine + Senna + Ryze + Skarner + Akali,Ryze + Skarner + Akali + Senna + Seraphine,False,5
Road Of Legends/2026 Season/Spring Split_Week 6_1_2,blue,Dynasty,Karma + Swain + Zed + Naafiri + Maokai,Maokai + Naafiri + Zed + Swain + Karma,False,5
Road Of Legends/2026 Season/Spring Split_Week 6_1_2,red,ZennIT,Vi + Rakan + Ahri + Varus + Gwen,Gwen + Vi + Ahri + Varus + Rakan,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_2_2,blue,Unicorns of Love Sexy Edition,Karma + Sivir + Sion + Ryze + Lee Sin,Ryze + Lee Sin + Sion + Sivir + Karma,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 6_2_2,red,Berlin International Gaming,Ezreal + Aatrox + Bard + Rumble + Hwei,Rumble + Aatrox + Hwei + Ezreal + Bard,False,5
Road Of Legends/2026 Season/Spring Split_Week 6_2_1,blue,mCon esports,Rumble + Jax + Varus + Yone + Pyke,Rumble + Jax + Yone + Varus + Pyke,False,5
