combo_size,composition,team_has_op,combo_contains_op,games,wins,example_matches,op_champions,win_rate,smoothed_win_rate,op_status_baseline_win_rate,lift_vs_op_status_baseline,lift_vs_global_50
3,Hwei + Nautilus + Senna,True,True,2,1,"LCS/2026 Season/Spring Playoffs_Round 1_1_3, Prime League 1st Division/2026 Season/Spring Playoffs_Finals_1_3",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Jayce + Senna + Xin Zhao,True,True,2,1,"Rift Legends/2026 Season/Spring Split_Week 5_4_2, LPL/2026 Season/Split 2 Playoffs_Play-In_2_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,K'Sante + Nautilus + Senna,True,True,2,1,"LCK/2026 Season/Rounds 1-2_Week 6_2_2, North American Challengers League/2026 Season/Spring Season_Week 8_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,K'Sante + Ryze + Senna,True,True,2,1,"LCK/2026 Season/Rounds 1-2_Week 6_2_2, North American Challengers League/2026 Season/Spring Season_Week 8_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Karma + Nocturne + Varus,True,True,2,1,"2026 Asia Masters_Day 4_1_1, 2026 Asian Games/Qualifier_Day 2_1_1",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Leona + Senna + Wukong,True,True,2,1,"North American Challengers League/2026 Season/Spring Season_Week 7_4_3, Comic Con Baltics 2026_Finals_1_4",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Lucian + Nocturne + Sion,True,True,2,1,"Circuito Desafiante/2026 Season/Split 1 Playoffs_Finals_1_1, Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Nautilus + Renekton + Senna,True,True,2,1,"VCS/2026 Season/Summer Season_Week 2_5_2, Nexus League/2026 Season/Spring Playoffs_Finals_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Neeko + Nocturne + Sivir,True,True,2,1,"Hitpoint Masters/2026 Season/Spring Playoffs_Round 3_2_3, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Finals_1_4",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Nocturne + Rakan + Varus,True,True,2,1,"Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_3, 2026 Asian Games/Qualifier_Day 1_1_1",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Nocturne + Rell + Renekton,True,True,2,1,"EMEA Masters/2026 Season/Spring Play-In_Qualification Round_3_1, VCS/2026 Season/Summer Playoffs_Round 1_3_1",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Nocturne + Ryze + Varus,True,True,2,1,"Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_3, VCS/2026 Season/Summer Playoffs_Round 1_3_1",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Nocturne + Shen + Varus,True,True,2,1,"Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1, 2026 Asia Masters_Day 4_1_1",Nocturne,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Olaf + Ryze + Senna,True,True,2,1,"Prime League 1st Division/2026 Season/Spring Playoffs_Quarterfinals_2_3, NLC/2026 Season/Spring Split_Day 2_2_1",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Orianna + Senna + Wukong,True,True,2,1,"Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 1_4_3, North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Pantheon + Senna + Taliyah,True,True,2,1,"CBLOL/2026 Season/Split 1 Playoffs_Round 2_1_2, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Rell + Senna + Viktor,True,True,2,1,"Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_2, Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 3_1_4",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Renekton + Senna + Seraphine,True,True,2,1,"LCS/2026 Season/Spring Season_Week 6_3_2, CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Renekton + Senna + Viktor,True,True,2,1,"LCS/2026 Season/Spring Season_Week 6_3_2, LCP/2026 Season/Split 2 Playoffs_Round 1_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Rumble + Senna + Trundle,True,True,2,1,"Esports World Cup 2026/Online Qualifiers/EMEA_Round 4_1_2, LCK/2026 Season/Rounds 1-2_Week 9_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Rumble + Senna + Wukong,True,True,2,1,"North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2, NLC/2026 Season/Spring Playoffs_Round 1_2_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Ryze + Senna + Trundle,True,True,2,1,"Esports World Cup 2026/Online Qualifiers/Korea_Round 4_2_2, LCK/2026 Season/Rounds 1-2_Week 9_1_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Ryze + Senna + Varus,True,True,2,1,"LIT/2026 Season/Summer Promotion_Round 4_1_1, NLC/2026 Season/Spring Split_Day 2_2_1",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Senna + Seraphine + Sion,True,True,2,1,"LPL/2026 Season/Split 2 Playoffs_Round 1_1_3, LPL/2026 Season/Split 2 Playoffs_Finals_1_3",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Senna + Seraphine + Sylas,True,True,2,1,"LPL/2026 Season/Split 2 Playoffs_Round 1_1_3, LCP/2026 Season/Split 2 Playoffs_Finals_1_4",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
3,Senna + Seraphine + Xin Zhao,True,True,2,1,"Rift Legends/2026 Season/Spring Split_Week 5_4_2, LCS/2026 Season/Spring Season_Week 6_3_2",Senna,0.5,0.5,0.5314685314685315,-0.03146853146853146,0.0
2,Rumble + Senna,True,True,9,4,"Esports World Cup 2026/Online Qualifiers/EMEA_Round 4_1_2, LPL/2026 Season/Split 2_Week 7_9_1, LCP/2026 Season/Split 2_Week 7_3_1",Senna,0.4444444444444444,0.4642857142857143,0.5314685314685315,-0.06718281718281716,-0.0357142857142857
2,Ambessa + Senna,True,True,5,2,"Benelux Ascend Series/2026 Season/Spring Split_Week 7_3_3, Hitpoint Masters/2026 Season/Spring Split_Week 4_4_1, LCS/2026 Season/Spring Season_Week 7_4_1",Senna,0.4,0.45,0.5314685314685315,-0.08146853146853145,-0.04999999999999999
2,Renekton + Senna,True,True,5,2,"LCS/2026 Season/Spring Season_Week 6_3_2, VCS/2026 Season/Summer Season_Week 2_5_2, LCP/2026 Season/Split 2 Playoffs_Round 1_1_2",Senna,0.4,0.45,0.5314685314685315,-0.08146853146853145,-0.04999999999999999
2,Annie + Nocturne,True,True,3,1,"CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2, Esports World Cup 2026/Online Qualifiers/South America_Round 3_1_2, EMEA Masters/2026 Season/Spring Main Event_Finals_1_1",Nocturne,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
2,Gwen + Senna,True,True,3,1,"Rift Legends/2026 Season/Spring Split_Week 5_4_2, TCL/2026 Season/Spring Split_Week 6_2_2, CBLOL/2026 Season/Split 1 Playoffs_Round 2_1_2",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
2,Senna + Shen,True,True,3,1,"Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 3_1_4, LJL/2026 Season/Spring Series_Week 6_2_3, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
2,Senna + Vi,True,True,3,1,"LPL/2026 Season/Split 2_Week 7_9_1, NLC/2026 Season/Spring Split_Day 1_4_1, Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Ambessa + Nautilus + Senna,True,True,3,1,"LCS/2026 Season/Spring Season_Week 7_4_1, LCS/2026 Season/Spring Playoffs_Round 1_1_3, North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Ambessa + Neeko + Nocturne,True,True,3,1,"Arabian League/2026 Season/Summer Promotion_Round 1_3_1, Road Of Legends/2026 Season/Summer Promotion_Round 1_1_3, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Finals_1_4",Nocturne,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Aurora + Nocturne + Sivir,True,True,3,1,"Hitpoint Masters/2026 Season/Spring Playoffs_Round 3_2_3, NLC/2026 Season/Spring Playoffs_Finals_1_2, Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Finals_1_4",Nocturne,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Ezreal + Nocturne + Viktor,True,True,3,1,"Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1, Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_2_1, EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1",Nocturne,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Gnar + Lee Sin + Senna,True,True,3,1,"LCP/2026 Season/Split 2 Playoffs_Round 3_1_3, LPL/2026 Season/Split 2 Playoffs_Round 1_5_3, LES/2026 Season/Spring Playoffs_Semifinals_1_2",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Gnar + Nautilus + Senna,True,True,3,1,"LCP/2026 Season/Split 2 Playoffs_Round 3_1_3, LPL/2026 Season/Split 2 Playoffs_Round 1_5_3, LES/2026 Season/Spring Playoffs_Semifinals_1_2",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Gnar + Senna + Seraphine,True,True,3,1,"LPL/2026 Season/Split 2_Week 6_7_2, LIT/2026 Season/Summer Promotion_Semifinals_2_3, Nexus League/2026 Season/Spring Split_Week 7_6_1",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Jayce + Neeko + Nocturne,True,True,3,1,"LCS/2026 Season/Spring Playoffs_Round 2_1_1, EMEA Masters/2026 Season/Spring Play-In_Qualification Round_4_2, EMEA Masters/2026 Season/Spring Main Event_Semifinals_1_1",Nocturne,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
3,Nocturne + Rell + Ryze,True,True,3,1,"Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1, EMEA Masters/2026 Season/Spring Play-In_Round 1_5_1, VCS/2026 Season/Summer Playoffs_Round 1_3_1",Nocturne,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
5,Annie + Gnar + Lee Sin + Nautilus + Senna,True,True,3,1,"LCP/2026 Season/Split 2 Playoffs_Round 3_1_3, LPL/2026 Season/Split 2 Playoffs_Round 1_5_3, LES/2026 Season/Spring Playoffs_Semifinals_1_2",Senna,0.3333333333333333,0.4375,0.5314685314685315,-0.09396853146853146,-0.0625
2,Nocturne + Sion,True,True,10,4,"Circuito Desafiante/2026 Season/Split 1 Playoffs_Finals_1_1, Arabian League/2026 Season/Summer Promotion_Round 2_1_1, Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1",Nocturne,0.4,0.43333333333333335,0.5314685314685315,-0.09813519813519811,-0.06666666666666665
2,Gnar + Senna,True,True,8,3,"LPL/2026 Season/Split 2_Week 6_7_2, LIT/2026 Season/Summer Promotion_Semifinals_2_3, Nexus League/2026 Season/Spring Split_Week 7_6_1",Senna,0.375,0.4230769230769231,0.5314685314685315,-0.10839160839160839,-0.07692307692307693
5,Aatrox + Annie + Lee Sin + Nautilus + Senna,True,True,1,0,Nexus League/2026 Season/Spring Split_Week 6_8_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aatrox + Annie + Nautilus + Rumble + Senna,True,True,1,0,LES/2026 Season/Spring Split_Week 7_2_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aatrox + Cassiopeia + Renekton + Senna + Seraphine,True,True,1,0,CBLOL/2026 Season/Split 1 Playoffs_Round 4_1_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aatrox + Nautilus + Senna + Taliyah + Viktor,True,True,1,0,NLC/2026 Season/Spring Playoffs_Round 1_1_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ahri + Aphelios + Milio + Nocturne + Vayne,True,True,1,0,EMEA Masters/2026 Season/Spring Main Event_Groups Day 2_8_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ahri + Ezreal + Jayce + Neeko + Nocturne,True,True,1,0,EMEA Masters/2026 Season/Spring Main Event_Semifinals_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ahri + K'Sante + Karma + Nocturne + Varus,True,True,1,0,2026 Asian Games/Qualifier_Day 2_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Akali + Alistar + Ambessa + Ezreal + Nocturne,True,True,1,0,EMEA Masters/2026 Season/Spring Main Event_Groups Day 2_2_3,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Akali + Caitlyn + Irelia + Nautilus + Nocturne,True,True,1,0,EMEA Masters/2026 Season/Spring Play-In_Round 3_6_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Akali + Nocturne + Olaf + Rakan + Varus,True,True,1,0,2026 Asian Games/Qualifier_Day 1_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Alistar + Azir + Gnar + Senna + Zaahen,True,True,1,0,LEC/2026 Season/Spring Playoffs_Round 3_1_5,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Alistar + Cassiopeia + Rumble + Senna + Vi,True,True,1,0,LPL/2026 Season/Split 2_Week 7_9_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Alistar + Orianna + Rumble + Senna + Wukong,True,True,1,0,North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Alistar + Rumble + Ryze + Senna + Trundle,True,True,1,0,LCK/2026 Season/Rounds 1-2_Week 9_1_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ambessa + Aurora + Neeko + Nocturne + Sivir,True,True,1,0,Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Finals_1_4,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ambessa + Brand + Leona + Nocturne + Viktor,True,True,1,0,LJL/2026 Season/Spring Series_Semifinals_1_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ambessa + Cassiopeia + Rell + Senna + Skarner,True,True,1,0,Hitpoint Masters/2026 Season/Spring Split_Week 4_4_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ambessa + Hwei + Nautilus + Senna + Twisted Fate,True,True,1,0,LCS/2026 Season/Spring Playoffs_Round 1_1_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ambessa + Ivern + Nautilus + Senna + Viktor,True,True,1,0,North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ambessa + Kai'Sa + Neeko + Nocturne + Sylas,True,True,1,0,Arabian League/2026 Season/Summer Promotion_Round 1_3_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Anivia + Ashe + Nocturne + Seraphine + Sion,True,True,1,0,LCS/2026 Season/Spring Playoffs_Round 3_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Anivia + Hecarim + Senna + Shen + Yone,True,True,1,0,LJL/2026 Season/Spring Series_Week 6_2_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Anivia + Leona + Nocturne + Shen + Varus,True,True,1,0,Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Anivia + Senna + Seraphine + Skarner + Swain,True,True,1,0,Rift Legends/2026 Season/Spring Split_Week 5_6_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Annie + Gnar + Senna + Seraphine + Shyvana,True,True,1,0,LPL/2026 Season/Split 2_Week 6_7_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Annie + Jayce + Nocturne + Ornn + Senna,True,True,1,0,CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Annie + Kalista + Nocturne + Renata Glasc + Sion,True,True,1,0,Esports World Cup 2026/Online Qualifiers/South America_Round 3_1_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aphelios + Lulu + Nocturne + Ryze + Yorick,True,True,1,0,EMEA Masters/2026 Season/Spring Main Event_Quarterfinals_2_3,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ashe + Nocturne + Seraphine + Sion + Sylas,True,True,1,0,Esports World Cup 2026/Online Qualifiers/South America_Round 4_2_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aurora + Caitlyn + Neeko + Nocturne + Varus,True,True,1,0,EMEA Masters/2026 Season/Spring Play-In_Round 2_4_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aurora + Jarvan IV + Nautilus + Senna + Viktor,True,True,1,0,LES/2026 Season/Spring Split_Week 5_2_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Aurora + Kassadin + Nocturne + Rakan + Sivir,True,True,1,0,NLC/2026 Season/Spring Playoffs_Finals_1_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Azir + Mordekaiser + Nautilus + Senna + Wukong,True,True,1,0,LIT/2026 Season/Summer Promotion_Finals_1_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Bard + Pantheon + Senna + Shen + Taliyah,True,True,1,0,Hitpoint 2nd Division Challengers/2026 Season/Spring Playoffs_Round 2_1_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Bel'Veth + Hwei + Malphite + Senna + Sylas,True,True,1,0,Streamers Clash/Season 4_Day 7_5_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Brand + Ekko + Hecarim + Senna + Yasuo,True,True,1,0,TCL/2026 Season/Spring Split_Week 6_5_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Caitlyn + Cassiopeia + Lux + Nocturne + Sion,True,True,1,0,VCS/2026 Season/Summer Playoffs_Round 2_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Caitlyn + Gwen + Jarvan IV + Senna + Viktor,True,True,1,0,TCL/2026 Season/Spring Split_Week 6_2_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Camille + Jarvan IV + Nautilus + Senna + Viktor,True,True,1,0,LFL/2026 Season/Spring Playoffs_Round 1_5_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Camille + Senna + Seraphine + Taliyah + Vi,True,True,1,0,Benelux Ascend Series/2026 Season/Spring Playoffs_Round 2_1_4,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Cassiopeia + Ezreal + Jayce + Neeko + Nocturne,True,True,1,0,LCS/2026 Season/Spring Playoffs_Round 2_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Cassiopeia + Nami + Ornn + Senna + Wukong,True,True,1,0,LFL/2026 Season/Spring Playoffs_Round 2_3_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ezreal + Gnar + Nautilus + Nocturne + Viktor,True,True,1,0,Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Ezreal + K'Sante + Leona + Nocturne + Viktor,True,True,1,0,EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Galio + Jayce + Mel + Nocturne + Pyke,True,True,1,0,Esports World Cup 2026/Online Qualifiers/South America_Round 2_1_3,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Galio + Jayce + Mordekaiser + Nautilus + Senna,True,True,1,0,Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Gnar + Lissandra + Lulu + Nocturne + Yunara,True,True,1,0,LCK/2026 Season/Road to MSI_Round 4_1_4,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Gnar + Nocturne + Rakan + Viktor + Xayah,True,True,1,0,Esports World Cup 2026/Online Qualifiers/South America_Round 2_4_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Gnar + Senna + Seraphine + Shyvana + Syndra,True,True,1,0,LIT/2026 Season/Summer Promotion_Semifinals_2_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Gwen + Jayce + Senna + Seraphine + Xin Zhao,True,True,1,0,Rift Legends/2026 Season/Spring Split_Week 5_4_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jarvan IV + Karma + Renekton + Senna + Viktor,True,True,1,0,LCP/2026 Season/Split 2 Playoffs_Round 1_1_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jarvan IV + LeBlanc + Nautilus + Olaf + Senna,True,True,1,0,LES/2026 Season/Spring Playoffs_Semifinals_2_4,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jax + Orianna + Rakan + Senna + Trundle,True,True,1,0,North American Challengers League/2026 Season/Spring Season_Week 7_6_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jayce + K'Sante + Rell + Senna + Viktor,True,True,1,0,Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jayce + Nocturne + Sivir + Sylas + Tahm Kench,True,True,1,0,2026 Asia Masters_Day 2_2_2,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jayce + Rumble + Senna + Tahm Kench + Viktor,True,True,1,0,LJL/2026 Season/Spring Series_Week 4_2_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Jhin + K'Sante + Nautilus + Nocturne + Ryze,True,True,1,0,EMEA Masters/2026 Season/Spring Play-In_Round 3_3_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,K'Sante + Naafiri + Nautilus + Ryze + Senna,True,True,1,0,LCK/2026 Season/Rounds 1-2_Week 6_2_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Lee Sin + Nautilus + Renekton + Ryze + Senna,True,True,1,0,VCS/2026 Season/Summer Season_Week 2_5_2,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Leona + Senna + Syndra + Urgot + Wukong,True,True,1,0,Comic Con Baltics 2026_Finals_1_4,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Lucian + Nocturne + Rell + Ryze + Sion,True,True,1,0,Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_3_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Nautilus + Nocturne + Senna + Sion + Ziggs,True,True,1,0,LCS/2026 Season/Spring Playoffs_Round 2_2_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Nocturne + Rell + Renekton + Ryze + Varus,True,True,1,0,VCS/2026 Season/Summer Playoffs_Round 1_3_1,Nocturne,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Olaf + Ryze + Senna + Seraphine + Varus,True,True,1,0,NLC/2026 Season/Spring Split_Day 2_2_1,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
5,Senna + Seraphine + Sion + Sylas + Wukong,True,True,1,0,LPL/2026 Season/Split 2 Playoffs_Round 1_1_3,Senna,0.0,0.4166666666666667,0.5314685314685315,-0.11480186480186477,-0.08333333333333331
2,Aatrox + Senna,True,True,6,2,"Road Of Legends/2026 Season/Spring Split_Week 6_2_3, Nexus League/2026 Season/Spring Split_Week 6_8_1, LES/2026 Season/Spring Split_Week 7_2_2",Senna,0.3333333333333333,0.4090909090909091,0.5314685314685315,-0.12237762237762234,-0.09090909090909088
2,Cassiopeia + Senna,True,True,6,2,"LPL/2026 Season/Split 2_Week 7_9_1, Hitpoint Masters/2026 Season/Spring Split_Week 4_4_1, LFL/2026 Season/Spring Playoffs_Round 2_3_2",Senna,0.3333333333333333,0.4090909090909091,0.5314685314685315,-0.12237762237762234,-0.09090909090909088
